,XMEAS1,XMEAS2,XMEAS3,XMEAS4,XMEAS5,XMEAS6,XMEAS7,XMEAS8,XMEAS9,XMEAS10,XMEAS11,XMEAS12,XMEAS13,XMEAS14,XMEAS15,XMEAS16,XMEAS17,XMEAS18,XMEAS19,XMEAS20,XMEAS21,XMEAS22,XMEAS23,XMEAS24,XMEAS25,XMEAS26,XMEAS27,XMEAS28,XMEAS29,XMEAS30,XMEAS31,XMEAS32,XMEAS33,XMEAS34,XMEAS35,XMEAS36,XMEAS37,XMEAS38,XMEAS39,XMEAS40,XMEAS41,XMEAS42,XMEAS43,XMEAS44,XMEAS45,XMEAS46,XMEAS47,XMEAS48,XMEAS49,XMEAS50,XMEAS51,XMEAS52,XMEAS53,XMEAS54,XMEAS55,XMEAS56,XMEAS57,XMEAS58,XMEAS59,XMEAS60,XMEAS61,XMEAS62,XMEAS63,XMEAS64,XMEAS65,XMEAS66,XMEAS67,XMEAS68,XMEAS69,XMEAS70,XMEAS71,XMEAS72,XMEAS73
0.0166666666666667,0.2710328736669783,3649.739414685367,4451.320790914733,9.223142380217267,32.39289976314251,47.55975362781324,2798.975799022997,64.99582452298245,122.8987964383249,0.1978264564487721,91.99326725850361,49.97086027678221,2703.521071314767,25.2575586301178,49.68186731770022,3330.810325923907,22.88620733960949,66.62830284404407,0.0,272.7821772041233,102.4800282325948,92.26253070539724,32.14965173285326,14.87849170498677,18.85169488050687,5.998757762572651,16.66867027565634,4.054378412979921,32.62967616337929,21.70356227198292,13.29750116169047,0.8958355847520246,16.1374011792979,5.396131414101018,6.675361126332765,3.26453109846362,0.01071487095815661,0.5747174718292452,0.1861358578788315,53.76309769039442,43.98572334423859,45.0,45.0,45.0,45.0,35.0,81.63904196386757,40.0,33.27708020441792,99.98999834060669,0.009999999747378752,0.0,0.0,0.0,0.0,0.0,0.009999999747378752,0.0,99.98999834060669,0.0,0.0,0.0,0.0,0.0,0.0,99.98999834060669,0.009999999747378752,48.5,0.5,51.0,0.0,0.0,0.0
0.0333333333333334,0.2702444603137211,3669.478309363714,4436.68023924492,9.24378046360182,32.18344164535374,47.41897910557119,2798.422599925389,65.11838297710494,122.8895672522114,0.1953115993906043,91.97079430852516,50.6067832825932,2703.843115942974,25.31305596729494,50.0367410231074,3331.293649678571,22.83980100853391,66.62749994085976,0.5295448765158652,273.0709419821108,102.4777021299761,92.31217391119439,32.14965173285326,14.87849170498677,18.85169488050687,5.998757762572651,16.66867027565634,4.054378412979921,32.62967616337929,21.70356227198292,13.29750116169047,0.8958355847520246,16.1374011792979,5.396131414101018,6.675361126332765,3.26453109846362,0.01071487095815661,0.5747174718292452,0.1861358578788315,53.76309769039442,43.98572334423859,44.99982600957155,45.01844322472811,44.99016537457705,45.00334328919649,35.00869107991457,81.68959730401659,39.99244414120913,33.17098180862548,99.98999834060669,0.009999999747378752,0.0,0.0,0.0,0.0,0.0,0.009999999747378752,0.0,99.98999834060669,0.0,0.0,0.0,0.0,0.0,0.0,99.98999834060669,0.009999999747378752,48.5,0.5,51.0,0.0,0.0,0.0
0.0500000000000001,0.2702836608805784,3668.501287037983,4439.543942855209,9.19591503158589,32.75444188586501,47.23160864883655,2799.537623395568,65.21488110531074,122.9007261004277,0.1953453564740915,92.03992000978802,49.95010531231345,2704.462939698039,25.28589128831291,51.23134521808385,3331.098159824332,22.75929290342011,66.63536086725772,-0.7476379886269569,272.7472222910541,102.4920718106114,92.39586733049433,32.14965173285326,14.87849170498677,18.85169488050687,5.998757762572651,16.66867027565634,4.054378412979921,32.62967616337929,21.70356227198292,13.29750116169047,0.8958355847520246,16.1374011792979,5.396131414101018,6.675361126332765,3.26453109846362,0.01071487095815661,0.5747174718292452,0.1861358578788315,53.76309769039442,43.98572334423859,45.01007871419191,44.99725092202425,45.00659544736147,44.9965412452817,34.98913055211305,81.57202736371299,40.01035004407167,35.58590353873362,99.98999834060669,0.009999999747378752,0.0,0.0,0.0,0.0,0.0,0.009999999747378752,0.0,99.98999834060669,0.0,0.0,0.0,0.0,0.0,0.0,99.98999834060669,0.009999999747378752,48.5,0.5,51.0,0.0,0.0,0.0
0.0666666666666668,0.2709078257160338,3663.300222738633,4473.355324858442,9.29395966477787,31.991335663322,47.46037351417571,2799.826685830559,65.40531263996228,122.8876060730169,0.198582826147564,92.03859334293949,50.34978873039722,2704.905889623614,25.34265852012064,49.10551424385419,3333.424322606581,22.96791114523118,66.63070691598305,-0.3704324260354042,271.9148956437355,102.4924812247518,92.34019289791131,32.14965173285326,14.87849170498677,18.85169488050687,5.998757762572651,16.66867027565634,4.054378412979921,32.62967616337929,21.70356227198292,13.29750116169047,0.8958355847520246,16.1374011792979,5.396131414101018,6.675361126332765,3.26453109846362,0.01071487095815661,0.5747174718292452,0.1861358578788315,53.76309769039442,43.98572334423859,45.0072955301404,44.99319851189852,44.99315369397402,45.00066815644502,34.99411226063967,81.57502933391255,39.98846224576235,34.38450083850491,99.98999834060669,0.009999999747378752,0.0,0.0,0.0,0.0,0.0,0.009999999747378752,0.0,99.98999834060669,0.0,0.0,0.0,0.0,0.0,0.0,99.98999834060669,0.009999999747378752,48.5,0.5,51.0,0.0,0.0,0.0
0.08333333333333351,0.2725320784202075,3607.093143174186,4430.860732029557,9.170945840219195,32.23977434017255,47.58017588662768,2800.135005522398,64.50449542664994,122.8874154044714,0.1969937994429459,92.04614570423831,51.1877975300602,2705.368109073924,25.29280687311488,48.01387995996716,3332.792699550308,23.07589903356361,66.62301151756284,0.3081642612814903,271.7450732979225,102.4933537216498,92.27273684651803,32.14965173285326,14.87849170498677,18.85169488050687,5.998757762572651,16.66867027565634,4.054378412979921,32.62967616337929,21.70356227198292,13.29750116169047,0.8958355847520246,16.1374011792979,5.396131414101018,6.675361126332765,3.26453109846362,0.01071487095815661,0.5747174718292452,0.1861358578788315,53.76309769039442,43.98572334423859,45.00282283574343,45.01063926964999,44.99874813824892,45.01050027161837,34.99160978108645,81.51713430791541,40.008448779881,34.1931965202266,99.98999834060669,0.009999999747378752,0.0,0.0,0.0,0.0,0.0,0.009999999747378752,0.0,99.98999834060669,0.0,0.0,0.0,0.0,0.0,0.0,99.98999834060669,0.009999999747378752,48.5,0.5,51.0,0.0,0.0,0.0
0.1000000000000002,0.2720945481542428,3675.054002249094,4471.306283887198,9.13402570179151,32.06439768463153,47.28534913927582,2800.454414688938,64.37682881866208,122.9018227131359,0.1998848075344363,92.0091751761994,50.84295267075732,2704.841328200939,25.21405990098998,50.50685407207487,3333.243337865585,22.8235051856006,66.62602055168085,-0.09485383182764053,271.7720000461279,102.4929171973826,92.18281239630346,32.14965173285326,14.87849170498677,18.85169488050687,5.998757762572651,16.66867027565634,4.054378412979921,32.62967616337929,21.70356227198292,13.29750116169047,0.8958355847520246,16.1374011792979,5.396131414101018,6.675361126332765,3.26453109846362,0.01071487095815661,0.5747174718292452,0.1861358578788315,53.76309769039442,43.98572334423859,45.01312570363283,44.99862005501986,44.99256602078676,44.99386130601167,35.01251689702272,81.27403870107666,40.00939434796572,32.00170350737261,99.98999834060669,0.009999999747378752,0.0,0.0,0.0,0.0,0.0,0.009999999747378752,0.0,99.98999834060669,0.0,0.0,0.0,0.0,0.0,0.0,99.98999834060669,0.009999999747378752,48.5,0.5,51.0,0.0,0.0,0.0
0.1166666666666669,0.2697069361489853,3637.554891027048,4430.110359915143,9.163141651818767,32.03405589764864,47.51097281432,2800.932870411094,64.5778207747496,122.9006846684163,0.1999008908552653,92.02031510471333,48.56107113915628,2705.924238192401,25.33070119415511,50.62061581223614,3333.561840042649,22.98413536028475,66.64869630435497,-1.093661452829838,271.8532800911067,102.5214674992438,92.20568005267704,32.14965173285326,14.87849170498677,18.85169488050687,5.998757762572651,16.66867027565634,4.054378412979921,32.62967616337929,21.70356227198292,13.29750116169047,0.8958355847520246,16.1374011792979,5.396131414101018,6.675361126332765,3.26453109846362,0.01071487095815661,0.5747174718292452,0.1861358578788315,53.76309769039442,43.98572334423859,45.01384593755007,44.99662575036287,44.98661206036806,45.00778069764376,34.99647077351808,81.09780392880282,39.99546309262514,35.32373282603343,99.98999834060669,0.009999999747378752,0.0,0.0,0.0,0.0,0.0,0.009999999747378752,0.0,99.98999834060669,0.0,0.0,0.0,0.0,0.0,0.0,99.98999834060669,0.009999999747378752,48.5,0.5,51.0,0.0,0.0,0.0
0.1333333333333336,0.2705610435535614,3647.243815688547,4434.566591568313,9.18828428827635,31.98382642240621,47.1288463909322,2800.841214663505,64.64594679353401,122.8781110847951,0.1994513736569313,91.96852072878664,49.80053486017712,2705.256209290236,24.97420240417944,47.80694736444844,3333.501665703724,22.69858649047956,66.61116510096895,1.577085493505001,271.410516721359,102.5095425528644,92.0828519138787,31.77897873949131,14.8405783139927,18.82386422761428,5.955355880520229,17.09288148715889,4.052013760376057,32.79896665382776,21.61757635214974,13.38405873626065,0.9010744306964292,15.88787653379056,5.388772249892845,6.711524970500951,3.186761212506379,0.01071487095815661,0.5747174718292452,0.1861358578788315,53.76309769039442,43.98572334423859,44.990717895329,45.01820489197969,45.00430707722902,45.00303934365511,34.99140486508608,81.37522948453504,39.98186477452516,33.28224977013436,99.98370542317629,0.01895271544228308,0.005857971012592316,-0.02035132139921188,-0.00208605021238327,-0.01976653560996056,0.01191603451967239,-0.1155002881132532,0.007717740833759308,99.98178068429232,0.0746271088719368,-0.05791957080364227,0.3299145177006721,0.003718402981758118,0.2910811379551888,0.01555250361561775,99.97571320086718,0.1151529196358752,48.13671607524157,0.5482697755098342,50.91229767352343,0.00885205939412117,-0.3240149542689323,-0.06145903766155243
0.1500000000000003,0.2710283551344954,3646.062359998495,4406.627896935044,9.2462158574628,32.64970194777825,46.98532492165208,2801.035316427654,65.03486886079872,122.8961761320272,0.1982527298006328,91.94867787008106,50.21614527626252,2706.01595530948,25.08344537728501,50.92084704559003,3334.040684416654,23.07391904131287,66.62426269831424,2.457907389104366,271.6526284203879,102.5202390359574,92.1961183368838,31.77897873949131,14.8405783139927,18.82386422761428,5.955355880520229,17.09288148715889,4.052013760376057,32.79896665382776,21.61757635214974,13.38405873626065,0.9010744306964292,15.88787653379056,5.388772249892845,6.711524970500951,3.186761212506379,0.01071487095815661,0.5747174718292452,0.1861358578788315,53.76309769039442,43.98572334423859,44.98164992123842,44.9979360511899,45.00581100255251,45.00186779290438,35.00693772107363,81.41595492731454,40.00050859242678,32.25299352592283,99.98370542317629,0.01895271544228308,0.005857971012592316,-0.02035132139921188,-0.00208605021238327,-0.01976653560996056,0.01191603451967239,-0.1155002881132532,0.007717740833759308,99.98178068429232,0.0746271088719368,-0.05791957080364227,0.3299145177006721,0.003718402981758118,0.2910811379551888,0.01555250361561775,99.97571320086718,0.1151529196358752,48.13671607524157,0.5482697755098342,50.91229767352343,0.00885205939412117,-0.3240149542689323,-0.06145903766155243
0.166666666666667,0.2717937807929387,3651.999114127053,4450.72351013431,9.104075830651182,31.97169869436108,47.07769276522617,2801.824642950789,64.88861545542082,122.8694458692831,0.200533120987707,91.97632111626115,51.11852269282388,2706.040276458962,25.13194210820581,50.23591754838751,3334.16986851806,22.96129669307789,66.62154108915408,1.72054595798254,271.6966069786328,102.5034522457182,92.37764361573775,31.77897873949131,14.8405783139927,18.82386422761428,5.955355880520229,17.09288148715889,4.052013760376057,32.79896665382776,21.61757635214974,13.38405873626065,0.9010744306964292,15.88787653379056,5.388772249892845,6.711524970500951,3.186761212506379,0.01071487095815661,0.5747174718292452,0.1861358578788315,53.76309769039442,43.98572334423859,45.0044995573163,45.01694627076387,45.01861364156008,45.00320406228304,34.98240820676088,81.22995414291871,40.00323676854372,33.75665282806479,99.98370542317629,0.01895271544228308,0.005857971012592316,-0.02035132139921188,-0.00208605021238327,-0.01976653560996056,0.01191603451967239,-0.1155002881132532,0.007717740833759308,99.98178068429232,0.0746271088719368,-0.05791957080364227,0.3299145177006721,0.003718402981758118,0.2910811379551888,0.01555250361561775,99.97571320086718,0.1151529196358752,48.13671607524157,0.5482697755098342,50.91229767352343,0.00885205939412117,-0.3240149542689323,-0.06145903766155243
